Job Title,Company,Location,Posted Date,Job URL,Description
"Director, Investment Content",Wellington Management,"Boston, MA (Hybrid)",N/A,https://www.linkedin.com/jobs/view/4267000579/?eBP=NON_CHARGEABLE_CHANNEL&refId=eX9VchDjQhMbRlbdkC0aRg%3D%3D&trackingId=rWEleqPaVyjvlYPsMgMKlw%3D%3D&trk=flagship3_search_srp_jobs,"About the job
About Us

Wellington Management offers comprehensive investment management capabilities that span nearly all segments of the global capital markets. Our investment solutions, tailored to the unique return and risk objectives of institutional clients in more than 60 countries, draw on a robust body of proprietary research and a collaborative culture that encourages independent thought and healthy debate. As a private partnership, we believe our ownership structure fosters a long-term view that aligns our perspectives with those of our clients.



We are seeking a dynamic and insightful Director, Investment Content to lead the development and execution of our investment content strategy. This role is key to our goal of providing differentiated, high quality investment content to institutional and retail audiences globally. As a firm focused on fundamental research, this is an important part of our commercial edge.















Not sure you meet 100% of our qualifications? That’s ok. If you believe that you could excel in this role, we encourage you to apply and welcome a chance to review your background. We are dedicated to building and maintaining a diversified workforce and considering a broad array of candidates with a variety of skill, workplace experiences, and backgrounds.





At Wellington Management, our approach to compensation is designed to help us attract, inspire and retain the best talent in our industry. We strive to pay employees fairly and competitively across all levels and roles. Our approach to compensation considers all aspects of total compensation; all employees are eligible to receive salary, variable compensation, and benefits. The base salary range for this position is:

USD 100,000 - 225,000

This range takes into account the wide range of factors that are considered when making compensation decisions, including but not limited to skill sets; role; skills and experience; certifications; and education. This range is an estimate, and further details on salary and total compensation aspects will be shared with candidates during the recruitment process.

Base salary is only one component of Wellington’s total compensation approach. Other rewards may include a discretionary Corporate Bonus and/ or Incentives, if eligible. In addition, we offer a comprehensive and high value benefit package to meet the unique needs of our employees and their families, and we are committed to fostering a flexible work environment that enables employees to thrive personally and professionally. Examples of our benefits include retirement plan, health and wellbeing, dental, vision, and pharmacy coverage, health savings account, flexible spending accounts and commuter program, employee assistance program, life and disability insurance, adoption assistance, back-up childcare, tuition/CFA reimbursement and paid time off (leave of absence, paid holidays, volunteer, sick and vacation time)

We believe that in person interactions inspire and energize our community and are essential to our culture. In support of this commitment, our employees work from our offices 4 days a week with flexibility to work remotely 1 day a week. We believe that this approach ultimately supports our mission to deliver investment excellence to our clients and their beneficiaries over the long term."
Regional Director - Wealth (Wholesaler),Wellington Management,"San Francisco, CA (Hybrid)",N/A,https://www.linkedin.com/jobs/view/4280968927/?eBP=NON_CHARGEABLE_CHANNEL&refId=eX9VchDjQhMbRlbdkC0aRg%3D%3D&trackingId=%2FWFXANRyQPtSG03K%2BSlugw%3D%3D&trk=flagship3_search_srp_jobs,"About the job
About Us

Wellington Management offers comprehensive investment management capabilities that span nearly all segments of the global capital markets. Our investment solutions, tailored to the unique return and risk objectives of institutional clients in more than 60 countries, draw on a robust body of proprietary research and a collaborative culture that encourages independent thought and healthy debate. As a private partnership, we believe our ownership structure fosters a long-term view that aligns our perspectives with those of our clients.



We are seeking a talented, driven individual to fill a Wealth Management, Alternatives distribution role in the West Coast region. This sales professional will be responsible for generating investment/alternatives sales to financial advisors across wire houses, independent and regional broker dealer and other large wealth platforms. The primary focus will be marketing Wellington’s public and private investment strategies to both new and existing clients across the wealth ecosystem. The successful candidate will bring broad asset management expertise and a keen understanding of the wealth distribution process. We’re looking for someone who can be a thought partner as we build a world-class distribution and servicing model. The candidate will be entrepreneurial, team oriented, collaborative and will actively participate in prospecting, territory management, finals presentations, and investment reviews. He or she will travel extensively to meet with Northern California/Pacific Northwestern financial advisors and will also participate in national and regional focused meetings. Ideally, this Regional Director will live within the territory.






Not sure you meet 100% of our qualifications? That’s ok. If you believe that you could excel in this role, we encourage you to apply and welcome a chance to review your background. We are dedicated to building and maintaining a diversified workforce and considering a broad array of candidates with a variety of skill, workplace experiences, and backgrounds.





At Wellington Management, our approach to compensation is designed to help us attract, inspire and retain the best talent in our industry. We strive to pay employees fairly and competitively across all levels and roles. Our approach to compensation considers all aspects of total compensation; all employees are eligible to receive salary, variable compensation, and benefits. The base salary range for this position is:

USD 100,000 - 225,000

This range takes into account the wide range of factors that are considered when making compensation decisions, including but not limited to skill sets; role; skills and experience; certifications; and education. This range is an estimate, and further details on salary and total compensation aspects will be shared with candidates during the recruitment process.

Base salary is only one component of Wellington’s total compensation approach. Other rewards may include a discretionary Corporate Bonus and/ or Incentives, if eligible. In addition, we offer a comprehensive and high value benefit package to meet the unique needs of our employees and their families, and we are committed to fostering a flexible work environment that enables employees to thrive personally and professionally. Examples of our benefits include retirement plan, health and wellbeing, dental, vision, and pharmacy coverage, health savings account, flexible spending accounts and commuter program, employee assistance program, life and disability insurance, adoption assistance, back-up childcare, tuition/CFA reimbursement and paid time off (leave of absence, paid holidays, volunteer, sick and vacation time)

We believe that in person interactions inspire and energize our community and are essential to our culture. In support of this commitment, our employees work from our offices 4 days a week with flexibility to work remotely 1 day a week. We believe that this approach ultimately supports our mission to deliver investment excellence to our clients and their beneficiaries over the long term."
Regional Director - Wealth (Wholesaler),Wellington Management,"Boston, MA (Hybrid)",N/A,https://www.linkedin.com/jobs/view/4308432533/?eBP=NON_CHARGEABLE_CHANNEL&refId=eX9VchDjQhMbRlbdkC0aRg%3D%3D&trackingId=8G%2BLQ%2ByGAix2Shzyb1BS9w%3D%3D&trk=flagship3_search_srp_jobs,"About the job
About Us

Wellington Management offers comprehensive investment management capabilities that span nearly all segments of the global capital markets. Our investment solutions, tailored to the unique return and risk objectives of institutional clients in more than 60 countries, draw on a robust body of proprietary research and a collaborative culture that encourages independent thought and healthy debate. As a private partnership, we believe our ownership structure fosters a long-term view that aligns our perspectives with those of our clients.



We are seeking a talented, driven individual to fill a Wealth Management, Alternatives distribution role in the Texas region. This sales professional will be responsible for generating investment/alternatives sales to financial advisors across wire houses, independent and regional broker dealer and other large wealth platforms. The primary focus will be marketing Wellington’s public and private investment strategies to both new and existing clients across the wealth ecosystem. The successful candidate will bring broad asset management expertise and a keen understanding of the wealth distribution process. We’re looking for someone who can be a thought partner as we build a world-class distribution and servicing model. The candidate will be entrepreneurial, team oriented, collaborative and will actively participate in prospecting, territory management, finals presentations, and investment reviews. He or she will travel extensively to meet with Southern region financial advisors and will also participate in national and regional focused meetings. Ideally, this Regional Director will live within the territory.






Not sure you meet 100% of our qualifications? That’s ok. If you believe that you could excel in this role, we encourage you to apply and welcome a chance to review your background. We are dedicated to building and maintaining a diversified workforce and considering a broad array of candidates with a variety of skill, workplace experiences, and backgrounds.





At Wellington Management, our approach to compensation is designed to help us attract, inspire and retain the best talent in our industry. We strive to pay employees fairly and competitively across all levels and roles. Our approach to compensation considers all aspects of total compensation; all employees are eligible to receive salary, variable compensation, and benefits. The base salary range for this position is:

USD 100,000 - 225,000

This range takes into account the wide range of factors that are considered when making compensation decisions, including but not limited to skill sets; role; skills and experience; certifications; and education. This range is an estimate, and further details on salary and total compensation aspects will be shared with candidates during the recruitment process.

Base salary is only one component of Wellington’s total compensation approach. Other rewards may include a discretionary Corporate Bonus and/ or Incentives, if eligible. In addition, we offer a comprehensive and high value benefit package to meet the unique needs of our employees and their families, and we are committed to fostering a flexible work environment that enables employees to thrive personally and professionally. Examples of our benefits include retirement plan, health and wellbeing, dental, vision, and pharmacy coverage, health savings account, flexible spending accounts and commuter program, employee assistance program, life and disability insurance, adoption assistance, back-up childcare, tuition/CFA reimbursement and paid time off (leave of absence, paid holidays, volunteer, sick and vacation time)

We believe that in person interactions inspire and energize our community and are essential to our culture. In support of this commitment, our employees work from our offices 4 days a week with flexibility to work remotely 1 day a week. We believe that this approach ultimately supports our mission to deliver investment excellence to our clients and their beneficiaries over the long term."
RIA Director,Franklin Templeton,"Los Angeles, CA (Remote)",N/A,https://www.linkedin.com/jobs/view/4310988378/?eBP=NON_CHARGEABLE_CHANNEL&refId=QpIIvbzr276TD79g0FxUGA%3D%3D&trackingId=FUubCvIfk1CK0lC3AEb1hg%3D%3D&trk=flagship3_search_srp_jobs,"About the job
At Franklin Templeton, we’re advancing our industry forward by developing new and innovative ways to help our clients achieve their investment goals. Our dynamic firm spans asset management, wealth management, and fintech, offering many ways to help investors make progress toward their goals. Our talented teams working around the globe bring expertise that’s both broad and unique. From our welcoming, inclusive, and flexible culture to our global and diverse business, we provide opportunities to help you reach your potential while helping our clients reach theirs.





The Registered Investment Advisor (RIA)/Bank Trust (BT) team sits within the Private Wealth Division, one of the fasting growing business lines at Franklin Templeton.



This role includes proactive business development, representing the full suite of Franklin Templeton’s investment platform, via collaboration with our Specialized Investment Managers. In addition, there is a servicing component aimed at retaining current AUM and leading to cross-sell opportunities within new and under-developed asset classes.

Territory: Greater Los Angeles area extending south to San Diego, including the desert regions.

Location: Candidates can be based in Los Angeles, Orange County or San Diego.

Also key to this role is a comprehensive understanding of Franklin’s offerings beyond investments (i.e. leveraging Franklin Templeton’s full value chain), as uncovering and addressing clients’ overall business needs is key to long-term partnership success.








Franklin Templeton offers employees a competitive and valuable range of total rewards—monetary and non-monetary—designed to support the whole person and to recognize their time, talents, and results. Along with base compensation, other compensation is offered such as a discretionary bonus, 401k plan, health insurance, and other perks. There are several factors taken into consideration in making compensation decisions including but not limited to location, job-related knowledge, skills, and experience. At Franklin Templeton, we apply a total reward philosophy where all aspects of compensation and benefits are taken into consideration in determining compensation. We expect the salary for this position to be $125,000.00.



Our culture is shaped by the variety of perspectives and experiences brought by talent from around the world. Regardless of your interests, lifestyle, or background, there’s a place for you at Franklin Templeton. We provide employees with the tools, resources, and learning opportunities to help them excel in their career and personal life.

By joining us, you will become part of a culture that focuses on employee well-being and provides multidimensional support for a positive and healthy lifestyle. We understand that benefits are at the core of employee well-being and may vary depending on individual needs. Whether you need support for maintaining your physical and mental health, saving for life’s adventures, taking care of your family members, or making a positive impact in your community, we aim to have your needs covered. Learn more about the wide range of benefits we offer at Franklin Templeton.







Franklin Templeton is an Equal Opportunity Employer. We are committed to providing equal employment opportunities to all applicants and employees, and we evaluate qualified applicants without regard to ancestry, age, color, disability, genetic information, gender, gender identity, or gender expression, marital status, medical condition, military or veteran status, national origin, race, religion, sex, sexual orientation, and any other basis protected by federal, state, or local law, ordinance, or regulation.

If you believe that you need an accommodation or adjustment to search for or apply for one of our positions, please send an email to accommodations@franklintempleton.com. In your email, please include the accommodation or adjustment you are requesting, the job title, and the job number you are applying for. It may take up to three business days to receive a response to your request. Please note that only accommodation requests will receive a response."
Business Development Director,Franklin Templeton,N/A,N/A,https://www.linkedin.com/jobs/view/4316970496/?eBP=NON_CHARGEABLE_CHANNEL&refId=QpIIvbzr276TD79g0FxUGA%3D%3D&trackingId=Z5qxOi8oX8kpoiINRA1OJQ%3D%3D&trk=flagship3_search_srp_jobs,"About the job
At Franklin Templeton, we’re advancing our industry forward by developing new and innovative ways to help our clients achieve their investment goals. Our dynamic firm spans asset management, wealth management, and fintech, offering many ways to help investors make progress toward their goals. Our talented teams working around the globe bring expertise that’s both broad and unique. From our welcoming, inclusive, and flexible culture to our global and diverse business, we provide opportunities to help you reach your potential while helping our clients reach theirs.





Thefor Defined Contribution Plans is responsible for driving growth and expanding the company’s business within the defined contribution space, focusing specifically on retirement focused advisors and clients (mid-market companies with defined contribution retirement plans). The BDD identifies new business opportunities, cultivates relationships with key decision-makers, and develops strategic solutions to meet client’s retirement plan needs. Ideal candidates will have a deep understanding of defined contribution (DC) plans, including 401(k) and other retirement plan products, and a proven track record of success in business development within financial services.

ideal candidates will be located in the Southeast region, specifically Atlanta, GA with some flexibility regarding location.























Compensation Range: Along with base compensation, other compensation is offered such as a discretionary bonus, 401k plan, health insurance, and other perks. There are several factors taken into consideration in making compensation decisions including but not limited to location, job-related knowledge, skills, and experience. At Franklin Templeton, we apply a total reward philosophy where all aspects of compensation and benefits are taken into consideration in determining compensation. We expect the base salary for this position to be $100,000.



Our culture is shaped by the variety of perspectives and experiences brought by talent from around the world. Regardless of your interests, lifestyle, or background, there’s a place for you at Franklin Templeton. We provide employees with the tools, resources, and learning opportunities to help them excel in their career and personal life.

By joining us, you will become part of a culture that focuses on employee well-being and provides multidimensional support for a positive and healthy lifestyle. We understand that benefits are at the core of employee well-being and may vary depending on individual needs. Whether you need support for maintaining your physical and mental health, saving for life’s adventures, taking care of your family members, or making a positive impact in your community, we aim to have your needs covered. Learn more about the wide range of benefits we offer at Franklin Templeton.







Franklin Templeton is an Equal Opportunity Employer. We are committed to providing equal employment opportunities to all applicants and employees, and we evaluate qualified applicants without regard to ancestry, age, color, disability, genetic information, gender, gender identity, or gender expression, marital status, medical condition, military or veteran status, national origin, race, religion, sex, sexual orientation, and any other basis protected by federal, state, or local law, ordinance, or regulation.

If you believe that you need an accommodation or adjustment to search for or apply for one of our positions, please send an email to accommodations@franklintempleton.com. In your email, please include the accommodation or adjustment you are requesting, the job title, and the job number you are applying for. It may take up to three business days to receive a response to your request. Please note that only accommodation requests will receive a response."
Product Management Director,Franklin Templeton,"Stamford, CT (Hybrid)",N/A,https://www.linkedin.com/jobs/view/4214226322/?eBP=NON_CHARGEABLE_CHANNEL&refId=QpIIvbzr276TD79g0FxUGA%3D%3D&trackingId=DbWX57R0HECk%2Fpd3uLq%2FFQ%3D%3D&trk=flagship3_search_srp_jobs,"About the job
At Franklin Templeton, we’re advancing our industry forward by developing new and innovative ways to help our clients achieve their investment goals. Our dynamic firm spans asset management, wealth management, and fintech, offering many ways to help investors make progress toward their goals. Our talented teams working around the globe bring expertise that’s both broad and unique. From our welcoming, inclusive, and flexible culture to our global and diverse business, we provide opportunities to help you reach your potential while helping our clients reach theirs.



Franklin Templeton US Product & Specialty Sales is seeking an exceptional candidate to join the team as a Product Management Director within the US Product Management, Governance and Implementation team. This role involves collaborating across various teams to manage the lifecycle of US products, ensuring competitive, profitable, and client-focused solutions.

US Product Management, Governance and Implementation serves as product subject matter experts within US Distribution, demonstrating a deep understanding of the assigned product range, firm's overall investment capabilities and specific products. The team manages the lifecycle of the US product lineup ensuring success through competitive and profitable solutions that meet client expectations and deliver on objectives and outcomes.



This individual will collaborate with US Distribution, investment managers, and other key business functions to manage retail products sold in the US with a focus on comingled funds such as mutual funds and variable insurance funds and an emphasis on fixed income.























Compensation Range: Franklin Templeton offers employees a competitive and valuable range of total rewards—monetary and non-monetary — designed to support their well-being and recognize their time, talents, and results. Along with base compensation, employees are eligible for an annual discretionary bonus, a 401(k) plan with a generous match, and recognition rewards. We also offer a comprehensive benefits package, which includes a range of competitive healthcare options, insurance, and disability benefits, employee stock investment program, learning resources, career development programs, reimbursement for certain education expenses, paid time off (vacation / holidays / sick / leave / parental & caregiving leave / bereavement / volunteering / floating holidays) and a motivational wellbeing program. We expect the annual salary for this position to range between $155,700 - $212,000, depending on location and level of relevant experience.

#MID_SENIOR_LEVEL



Our culture is shaped by the variety of perspectives and experiences brought by talent from around the world. Regardless of your interests, lifestyle, or background, there’s a place for you at Franklin Templeton. We provide employees with the tools, resources, and learning opportunities to help them excel in their career and personal life.

By joining us, you will become part of a culture that focuses on employee well-being and provides multidimensional support for a positive and healthy lifestyle. We understand that benefits are at the core of employee well-being and may vary depending on individual needs. Whether you need support for maintaining your physical and mental health, saving for life’s adventures, taking care of your family members, or making a positive impact in your community, we aim to have your needs covered. Learn more about the wide range of benefits we offer at Franklin Templeton.







Franklin Templeton is an Equal Opportunity Employer. We are committed to providing equal employment opportunities to all applicants and employees, and we evaluate qualified applicants without regard to ancestry, age, color, disability, genetic information, gender, gender identity, or gender expression, marital status, medical condition, military or veteran status, national origin, race, religion, sex, sexual orientation, and any other basis protected by federal, state, or local law, ordinance, or regulation.

If you believe that you need an accommodation or adjustment to search for or apply for one of our positions, please send an email to accommodations@franklintempleton.com. In your email, please include the accommodation or adjustment you are requesting, the job title, and the job number you are applying for. It may take up to three business days to receive a response to your request. Please note that only accommodation requests will receive a response."
"Director, Liquidity Risk Management",Franklin Templeton,"Baltimore, MD (Hybrid)",N/A,https://www.linkedin.com/jobs/view/4267606639/?eBP=NON_CHARGEABLE_CHANNEL&refId=QpIIvbzr276TD79g0FxUGA%3D%3D&trackingId=x03ycpmNto6nykKkICuLdQ%3D%3D&trk=flagship3_search_srp_jobs,"About the job
At Franklin Templeton, we’re advancing our industry forward by developing new and innovative ways to help our clients achieve their investment goals. Our dynamic firm spans asset management, wealth management, and fintech, offering many ways to help investors make progress toward their goals. Our talented teams working around the globe bring expertise that’s both broad and unique. From our welcoming, inclusive, and flexible culture to our global and diverse business, we provide opportunities to help you reach your potential while helping our clients reach theirs.









The Investment Risk Team's primary function is to provide the second line of defense for Investment Risk.



This position sits within the Liquidity Risk team and will be responsible for duties that include identifying, measuring, monitoring, and addressing risks related to liquidity risk. The role includes providing strategic direction, working with different stakeholders, and overseeing the liquidity risk management program to ensure compliance with regulatory standards and delivery of risk consulting services.











Compensation Range: Franklin Templeton offers employees a competitive and valuable range of total rewards—monetary and non-monetary — designed to support their well-being and recognize their time, talents, and results. Along with base compensation, employees are eligible for an annual discretionary bonus, a 401(k) plan with a generous match, and recognition rewards. We also offer a comprehensive benefits package, which includes a range of competitive healthcare options, insurance, and disability benefits, employee stock investment program, learning resources, career development programs, reimbursement for certain education expenses, paid time off (vacation / holidays / sick / leave / parental & caregiving leave / bereavement / volunteering / floating holidays) and a motivational wellbeing program. We expect the annual salary for this position to range between $175,000 - $220,000, depending on location and level of relevant experience, plus discretionary bonus.

#MID_SENIOR_LEVEL



Our culture is shaped by the variety of perspectives and experiences brought by talent from around the world. Regardless of your interests, lifestyle, or background, there’s a place for you at Franklin Templeton. We provide employees with the tools, resources, and learning opportunities to help them excel in their career and personal life.

By joining us, you will become part of a culture that focuses on employee well-being and provides multidimensional support for a positive and healthy lifestyle. We understand that benefits are at the core of employee well-being and may vary depending on individual needs. Whether you need support for maintaining your physical and mental health, saving for life’s adventures, taking care of your family members, or making a positive impact in your community, we aim to have your needs covered. Learn more about the wide range of benefits we offer at Franklin Templeton.







Franklin Templeton is an Equal Opportunity Employer. We are committed to providing equal employment opportunities to all applicants and employees, and we evaluate qualified applicants without regard to ancestry, age, color, disability, genetic information, gender, gender identity, or gender expression, marital status, medical condition, military or veteran status, national origin, race, religion, sex, sexual orientation, and any other basis protected by federal, state, or local law, ordinance, or regulation.

If you believe that you need an accommodation or adjustment to search for or apply for one of our positions, please send an email to accommodations@franklintempleton.com. In your email, please include the accommodation or adjustment you are requesting, the job title, and the job number you are applying for. It may take up to three business days to receive a response to your request. Please note that only accommodation requests will receive a response."
Global Fund Tax Director - Complex Product & Tax Advisory,Franklin Templeton,"Rancho Cordova, CA (Hybrid)",N/A,https://www.linkedin.com/jobs/view/4300748834/?eBP=NON_CHARGEABLE_CHANNEL&refId=QpIIvbzr276TD79g0FxUGA%3D%3D&trackingId=OLQkzZRV9MwWGS3%2ByCgdDQ%3D%3D&trk=flagship3_search_srp_jobs,"About the job
At Franklin Templeton, we’re advancing our industry forward by developing new and innovative ways to help our clients achieve their investment goals. Our dynamic firm spans asset management, wealth management, and fintech, offering many ways to help investors make progress toward their goals. Our talented teams working around the globe bring expertise that’s both broad and unique. From our welcoming, inclusive, and flexible culture to our global and diverse business, we provide opportunities to help you reach your potential while helping our clients reach theirs.









The Global Fund Tax team at Franklin Templeton is responsible for delivering tax compliance and tax advisory services to investment funds, including North American retail mutual funds, real estate investment trusts, and private funds and partnerships. The team collaborates with Portfolio Management, Legal, and Marketing to provide strategic tax guidance. Joining this team means working in a collaborative environment where you’ll contribute to impactful financial decisions and gain exposure to complex tax structures and innovative solutions.

























Franklin Templeton offers employees a competitive and valuable range of total rewards—monetary and non-monetary — designed to support their well-being and recognize their time, talents, and results. Along with base compensation, employees are eligible for an annual discretionary bonus, a 401(k) plan with a generous match, and recognition rewards. We also offer a comprehensive benefits package, which includes a range of competitive healthcare options, insurance, and disability benefits, employee stock investment program, learning resources, career development programs, reimbursement for certain education expenses, paid time off (vacation / holidays / sick / leave / parental & caregiving leave / bereavement / volunteering / floating holidays) and a motivational wellbeing program. We expect the annual salary for this position to range between $180,000 – 212,000 depending on location and level of relevant experience.

#MID_SENIOR_LEVEL



Our culture is shaped by the variety of perspectives and experiences brought by talent from around the world. Regardless of your interests, lifestyle, or background, there’s a place for you at Franklin Templeton. We provide employees with the tools, resources, and learning opportunities to help them excel in their career and personal life.

By joining us, you will become part of a culture that focuses on employee well-being and provides multidimensional support for a positive and healthy lifestyle. We understand that benefits are at the core of employee well-being and may vary depending on individual needs. Whether you need support for maintaining your physical and mental health, saving for life’s adventures, taking care of your family members, or making a positive impact in your community, we aim to have your needs covered. Learn more about the wide range of benefits we offer at Franklin Templeton.







Franklin Templeton is an Equal Opportunity Employer. We are committed to providing equal employment opportunities to all applicants and employees, and we evaluate qualified applicants without regard to ancestry, age, color, disability, genetic information, gender, gender identity, or gender expression, marital status, medical condition, military or veteran status, national origin, race, religion, sex, sexual orientation, and any other basis protected by federal, state, or local law, ordinance, or regulation.

If you believe that you need an accommodation or adjustment to search for or apply for one of our positions, please send an email to accommodations@franklintempleton.com. In your email, please include the accommodation or adjustment you are requesting, the job title, and the job number you are applying for. It may take up to three business days to receive a response to your request. Please note that only accommodation requests will receive a response."
Chief Compliance Officer for Investments & Reinsurance - Director,KKR,"New York, NY (On-site)",N/A,https://www.linkedin.com/jobs/view/4297004743/?eBP=NON_CHARGEABLE_CHANNEL&refId=DJsTOaYT0s%2FjpnG1zSfiKQ%3D%3D&trackingId=yh9rnlvQenM%2Fp%2B0DhLPKdA%3D%3D&trk=flagship3_search_srp_jobs,"About the job
Company Overview

KKR is a leading global investment firm that offers alternative asset management as well as capital markets and insurance solutions. KKR aims to generate attractive investment returns by following a patient and disciplined investment approach, employing world-class people, and supporting growth in its portfolio companies and communities. KKR sponsors investment funds that invest in private equity, credit and real assets and has strategic partners that manage hedge funds. KKR’s insurance subsidiaries offer retirement, life and reinsurance products under the management of Global Atlantic Financial Group. References to KKR’s investments may include the activities of its sponsored funds and insurance subsidiaries.



The Chief Compliance Officer will oversee the development, implementation, and monitoring of the global insurance compliance programs with an emphasis on the Reinsurance and Investment Management business lines at Global Atlantic. This includes compliance related to reinsurance markets, including flow and block transactions, pre and post transaction compliance infrastructure to support transaction management, allocations, asset liability matching program, information controls, sponsor vehicle investment products, governance and board processes, and general compliance programming to support all investment management activities. The ideal candidate will bring deep knowledge of reinsurance risk management, as well as liquid, illiquid and structured credit asset management.























This is the expected annual base salary range for this New York-based position. Actual salaries may vary based on factors, such as skill, experience, and qualification for the role. Employees may be eligible for a discretionary bonus, based on factors such as individual and team performance.

Base Salary Range

$225,000—$250,000 USD

KKR is an equal opportunity employer. Individuals seeking employment are considered without regard to race, color, religion, national origin, age, sex, marital status, ancestry, physical or mental disability, veteran status, sexual orientation, or any other category protected by applicable law."
Data Operations Center of Excellence - Finance Reporting & Data Lead - Vice President,KKR,"New York, United States (On-site)",N/A,https://www.linkedin.com/jobs/view/4308318178/?eBP=NON_CHARGEABLE_CHANNEL&refId=DJsTOaYT0s%2FjpnG1zSfiKQ%3D%3D&trackingId=k3yYTR0RCLutGIyMnucw8g%3D%3D&trk=flagship3_search_srp_jobs,"About the job
Company Overview

KKR is a leading global investment firm that offers alternative asset management as well as capital markets and insurance solutions. KKR aims to generate attractive investment returns by following a patient and disciplined investment approach, employing world-class people, and supporting growth in its portfolio companies and communities. KKR sponsors investment funds that invest in private equity, credit and real assets and has strategic partners that manage hedge funds. KKR’s insurance subsidiaries offer retirement, life and reinsurance products under the management of Global Atlantic Financial Group. References to KKR’s investments may include the activities of its sponsored funds and insurance subsidiaries.



KKR is building out an enterprise Data Operations group to collect, manage, and harness the power of data across our diverse business activities. The Data Operations Center of Excellence (CoE) is a cross-functional team dedicated to formulating and driving KKR’s enterprise data strategy while also providing the operating leverage required to bring these strategies and frameworks to life.

We are hiring a Vice President within the Data Operations CoE to lead Finance Reporting & Data. This individual will be responsible for driving a transformation program to consolidate financial reporting across multiple internal sources and external fund administrators, creating a unified and scalable reporting model for Finance.

The VP will balance strategic leadership and hands-on execution, shaping the roadmap for Finance reporting while also designing, implementing, and running the processes and solutions required for BAU reporting on an ongoing basis. The role requires deep knowledge of finance and fund reporting, strong technical fluency with modern reporting platforms and data tools, and the ability to partner with stakeholders across Finance, Operations, and Technology to deliver timely, accurate, and actionable reporting.













This is the expected annual base salary range for this New York-based position. Actual salaries may vary based on factors, such as skill, experience, and qualification for the role. Employees may be eligible for a discretionary bonus, based on factors such as individual and team performance.

Base Salary Range

$150,000—$185,000 USD

KKR is an equal opportunity employer. Individuals seeking employment are considered without regard to race, color, religion, national origin, age, sex, marital status, ancestry, physical or mental disability, veteran status, sexual orientation, or any other category protected by applicable law."
"Vice President, Manager of Global Contingent Workforce",Oaktree Capital Management,"Oaktree Capital Management, L.P.",N/A,https://www.linkedin.com/jobs/view/4316159772/?eBP=NON_CHARGEABLE_CHANNEL&refId=zmRjNQ0Fs28VxrdjZWh5aw%3D%3D&trackingId=0zGHjbCRliPYxXBiFZqHTw%3D%3D&trk=flagship3_search_srp_jobs,"About the job
Our Company

Oaktree is a leader among global investment managers specializing in alternative investments, with over $200 billion in assets under management. The firm emphasizes an opportunistic, value-oriented and risk-controlled approach to investments in credit, private equity, real assets and listed equities. The firm has over 1,200 employees and offices in 24 cities worldwide.

We are committed to cultivating an environment that is collaborative, curious, inclusive and honors diversity of thought. Providing training and career development opportunities and emphasizing strong support for our local communities through philanthropic initiatives are essential to our culture.

For additional information please visit our website at.

scope and responsibilities

The Vice President is responsible for designing, managing, and optimizing the organization’s global contingent workforce program. This role involves cross-departmental collaboration to ensure consistency, efficiency, and alignment with business needs and goals. The ideal candidate will possess expertise in contingent workforce program management, vendor relationships, and employment law compliance, coupled with strong partnership and communication skills.











Bachelor’s degree is required.

Base salary; $125,000 - $150,000



Oaktree is committed to diversity and to equal opportunity employment. Oaktree does not make employment decisions on the basis of race, creed, color, ethnicity, national origin, citizenship, religion, sex, sexual orientation, gender identity, gender expression, age, past or present physical or mental disability, HIV status, medical condition as defined by state law (genetic characteristics or cancer), pregnancy, childbirth and related medical conditions, veteran status, military service, marital status, familial status, genetic information, domestic violence victim status or any other classification protected by applicable federal, state and local laws and ordinances. This policy applies to hiring, placement, internal promotions, training, opportunities for advancement, recruitment advertising, transfers, demotions, layoffs, terminations, recruitment advertising, rates of pay and other forms of compensation and all other terms, conditions and privileges of employment. This policy applies to all Oaktree applicants, employees, clients, and contractors. Staff members wishing to report violations or suspected violations of this policy should contact the head of their department or Human Resources.



For those applying for a position in the city of Los Angeles, the firm will consider for employment qualified applicants with a criminal history in a manner consistent with applicable federal, state and local law."
